eolID,English,Arabic,Azerbaijani,Bulgarian,Catalan,Croatian,Czech,Danish,Dutch,Estonian,Finnish,French,German,Hebrew,Hungarian,Indonesian,Italian,Japanese,Lithuanian,Malay,Norwegian,Persian,Polish,Portuguese,Russian,Serbian,Slovak,Spanish,Swedish,Thai,Turkish,Ukrainian,Vietnamese
6711044,,,,,,,,,,,,,Kupferrotgebänderter Gürtelfuss,,,,,,,,,,,,,,,,,,,,
52247764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6711046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1016300,Spring Webcap,,,,,,,,,,Suviseitikki,Cortinaire À Pied Rosâtre,Rosastieliger Frühlings-wasserkopf,,,,,,,,,,,,,,,,,,,,
6711048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52247752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6711057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42694751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6711073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188017,,,,Виолетов Паяжинник,,,Pavučinec Fialový,,Violette Gordijnzwam,Lilla Vöödik,Violettiseitikki,Cortinaire Violet,Dunkelvioletter Schleierling,,,,,ムラサキフウセンタケ,Violetinis Nuosėdis,,,,Zasłonak Fioletowy,,Паутинник Фиолетовый,,,,Lövviolspindling,,,Павутинник Фіолетовий,
46706181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6713594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46706241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6711096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52247754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42694793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6711101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1016692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6711120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6711129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6713611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6713657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6713659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6713673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6713681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6713688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8550052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18454224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6711938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6711940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6711944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6711947,California Phaeocollybia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6711949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6711950,,,,,,,Kořenatka Kristinina,,,,Piporuostejuurekas,,,,,,,,,,,,Korzenianka Marcepanowa,,,,,,Toppskräling,,,,
6711958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004768,,,,,,,,,,,Viherruostejuurekas,,,,,,,,,,,,,,,,,,,,,,
193177,,,,,,,,,,,Laakaruostejuurekas,,,,,,,,,,,,,,,,,,,,,,
6711966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6711969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6711970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189217,,,,,,,,,,,Isoruostejuurekas,,,,,,,,,,,,,,,,,,,,,,
11974707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6711983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6711987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6711988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6711991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6711997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6712000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6712004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6712006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6712009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6712011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6712015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8550003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190862,,,,,Mal Del Plom,,Pevník Nachový,,Paarse Korstzwam,,Purppuranahakka,Stérée Pourpre,Violetter Knorpelschichtpilz,,,,,,Purpurinė Plutpintė,,,,Srebrzystość Liści,,,,,,Purpurskinn,,,,
1005241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6761124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11454291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6705383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11454582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6703416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11975528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33691985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18427523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11454619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6703434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6703437,,,,,,,,,,,,Meunier Gris,Zystidenräsling,,,,,,,,,,,,,,,,,,,,
6703443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11975536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192247,,,,,,,,,,,Vinojauhosieni,,,,,,,,,,,,,,,,,,,,,,
42624849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18427590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009107,,,,,,,,,,,Rikkajauhosieni,,,,,,,,,,,,,,,,,,,,,,
43597258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1017270,Sweetbread Mushroom,,,Брашняна Гъба,,,Mechovka Obecná,,Grote Molenaar,,Jauhosieni,Meunier,Mehl-räsling,,Kajsza Lisztgomba,,,,Miltagrybis Vyšninis,,,,Bruzdniczek Największy,,Подвишенник,Брашњача,,,Mjölskivling,,,Підвишень,
6703382,,,,,,,,,,,Kääpiöjauhosieni,,,,,,,,,,,,,,,,,,,,,,
42697314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1030284,Pine Pinkgill,,,,,,,,Blauwe Satijnzwam,,Teräsrusokas,Entolome Brillant,Stahlblauer Rötling,,,,,,,,,,,,,,,,,,,,
42697317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6703223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46707109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18425560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6702322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190897,,,,,,,,,,,,Entolome Abortif,,,,,,,,,,,,,,,,,,,,,
6702327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52787425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18425328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18425329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6702339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6702348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6702349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1030993,,,,,,,,,Zeggesatijnzwam,,,,Feuchtstellen-stummelfuss-rötling,,,,,,,,,,,,,,,,,,,,
6702351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18425873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52787409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6702357,,,,,,,,,Bleke Stippelsteelsatijnzwam,,,,Violettstiel-rötling,,,,,,,,,,,,,,,,,,,,
42697395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188426,,,,,,,,,Zoetgeurende Satijnzwam,,,,Duftender Rötling,,,,,,,,,,,,,,,,,,,,
1030667,,,,,,,,,Schubbige Satijnzwam,,,Entolome Couleur De Canard,Enten-zärtling,,,,,,,,,,,,,,,,,,,,
188832,April Pinkgill,,,,,,,,Slanke Voorjaarssatijnzwam,,Toukorusokas,Entolome D'avril,April-rötling,,,,,,,,,,,,,,,,,,,,
1008778,,,,,,,,,Spinnewebsatijnzwam,,Seittirusokas,Entolome Aranéeux,Silberfaseriger Rötling,,,,,,,,,,,,,,,,,,,,
6702399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6702403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192418,,,,,,,,,Schubbig Staalsteeltje,,Viirurusokas,Entolome Ruguleux,Faseriger Zärtling,,,,,,,,,,,,,,,,,,,,
18425554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1031493,,,,,,,,,Zwartblauwe Satijnzwam,,Kosmosrusokas,,,,,,,,,,,,,,,,,,,,,,
1028856,,,,,,,,,Bruingerand Staalsteeltje,,Nokiterärusokas,,Schwarzschneidiger Zärtling,,,,,,,,,,,,,,,,,,,,
42697478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18425319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18425320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6702432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33692175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52787496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39996189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18424775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6702442,,,,,,,,,,,,Entolome Bicolore,,,,,,,,,,,,,,,,,,,,,
18425562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188162,Bloxam's Entoloma,,,,,,Závojenka Vlhká,,Blauwe Molenaarssatijnzwam,Bloxami Punalehik,Upearusokas,Entolome De Bloxam,Blauer Rötling,,,,,,,,,,Dzwonkówka Szarofioletowa,,,,,,Blårödling,,,,
6702454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18425449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6702470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46707203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009094,,,,,,,,,Schelpsatijnzwam,,Vinorusokas,Entolome À Byssus,Grauer Stummelfuss-rötling,,,,,,,,,,,,,,,,,,,,
1029322,,,,,,,,,Ranzige Elzesatijnzwam,,Viitarusokas,,Genabelter Rötling,,,,,,,,,,,,,,,,,,,,
1028684,,,,,,,,,,,,,Blauglänzender Rötling,,,,,,,,,,,,,,,,,,,,
52787450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301934,,,,,,,,,Bruine Zwartsneesatijnzwam,,Siniterärusokas,Entolome Cerné De Bleu,Blaugerandeter Rötling,,,,,,,,,,,,,,,,,,,,
42697585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6702481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6702483,,,,,,,,,,,,,Zystidenloser Blaustielzärtling,,,,,,,,,,,,,,,,,,,,
11975636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18425321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6702488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6702490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6702497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301936,Bluefoot Pinkgill,,,,,,,,,,Ametistirusokas,,Amethyst Rötling,,,,,,,,,,,,,,,,,,,,
1008777,,,,,,,Závojenka Štítovitá,,Dennesatijnzwam,,Kangasrusokas,Entolome Ocellé,Lederschild-glöckling,,,,,,,,,,Dzwonkówka Ochrowa,,,,,,Skogsrödhätting,,,,
6702503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46707206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6702510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18425324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6702512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6702516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2944070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1029051,,,,,,,,,Dikplaatsatijnzwam,,Paksuhelttarusokas,,Dickblättriger Glöckling,,,,,,,,,,,,,,,,,,,,
154935,Shield Pinkgill,,,,,,,,Harde Voorjaarssatijnzwam,,Savurusokas,Entolome En Bouclier,Festfleischiger Frühlings-rötling,,,,,,,,,,,,,,,,,,,,
302232,,,,,,,,,Genavelde Cystidesatijnzwam,,,,Buntgestreifter Rötling,,,,,,,,,,,,,,,,,,,,
195443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6702528,,,,,,,,,,,,Entolome De Coker,,,,,,,,,,,,,,,,,,,,,
6702300,,,,,,,,,Kleine Sterspoorsatijnzwam,,Silorusokas,Entolome À Spores Étoilées,Kreuzsporiger Glöckling,,,,,,,,,,,,,,,,,,,,
6702535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301937,Crow Pinkgill,,,,,,,,Blauwzwarte Satijnzwam,,Korpinrusokas,Entolome Couleur De Corbeau,Rabenrötling,,,,,,,,,,,,,,,,,,,,
42697751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6702547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1028682,,,,,,,,,,,,,Gelbfüssiger Zärtling,,,,,,,,,,,,,,,,,,,,
6702553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6702554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192422,,,,,,,,,Geeltepelsatijnzwam,,,,Keilförmiger Glöckling,,,,,,,,,,,,,,,,,,,,
1028941,,,,,,,,,Knophaarsatijnzwam,,,,Konischhütiger Glöckling,,,,,,,,,,,,,,,,,,,,
42697786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1028681,,,,,,,,,Grootsporig Staalsteeltje,,Sinikääpiörusokas,,Bläulicher Zwerg-rötling,,,,,,,,,,,,,,,,,,,,
42697793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18425598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6702569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18425955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195444,,,,,,,,,Bleke Schelpsatijnzwam,,Kenorusokas,Entolome Résupiné,Schwindlings-nabelrötling,,,,,,,,,,,,,,,,,,,,
1029426,Bicoloured Pinkgill,,,,,,,,Blauwe Stippelsteelsatijnzwam,,Liilarusokas,Entolome Dicolore,Blaustieliger Holzrötling,,,,,,,,,,,,,,,,,,,,
42697831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18425608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50925752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8549932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160567,,,,,,,,,Vloksteelsatijnzwam,,Karstarusokas,,Dunkelblättriger Haar-glöckling,,,,,,,,,,,,,,,,,,,,
192423,,,,,,,,,Kleinsporige Vloksteelsatijnzwam,,Hiirenrusokas,Entolome Chétif,Behaarter Rötling,,,,,,,,,,,,,,,,,,,,
18425789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198236,,,,,,,,,Veenmossatijnzwam,,Kermirusokas,Entolome Brun Violacé,Heide-rötling,,,,,,,,,,,,,,,,,,,,
191035,,,,,,,,,Violette Satijnzwam,,Sinipunarusokas,Entolome Tout Bleu,Violetter Rötling,,,,,,,,,,,,,,,,,,,,
33692177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18425626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005399,Excentric Pinkgill,,,,,,,,Vaalhoedsatijnzwam,,Alvarirusokas,Entolome À Pied Excentrique,Exzentrischer Rötling,,,,,,,,,,,,,,,,,,,,
1016551,,,,,,,,,Roodvoetstaalsteeltje,,Suippurusokas,Entolome Taché De Feu,Schmächtiger Rötling,,,,,,,,,,,,,,,,,,,,
8549944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46707121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6702616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005032,,,,,,,,,Heidesatijnzwam,,Nupukkirusokas,,Nacktfüssiger Rötling,,,,,,,,,,,,,,,,,,,,
18425629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6702620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6702630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6702636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6702639,,,,,,,,,Vlokkige Trechtersatijnzwam,,,,Flockiger Nabel-rötling,,,,,,,,,,,,,,,,,,,,
18425634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52787516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1028940,,,,,,,,,Gele Satijnzwam,,Pronssirusokas,Entolome Fauve,Gelbbrauner Rötling,,,,,,,,,,,,,,,,,,,,
42697972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52787432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18425528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008095,,,,,,,,,Bruingerande Satijnzwam,,,,Braungerandeter Rötling,,,,,,,,,,,,,,,,,,,,
6702666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190493,,,,,,,,,Fijnbehaarde Satijnzwam,,Sopulinrusokas,,Braunfilziger Rötling,,,,,,,,,,,,,,,,,,,,
6702671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11975637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8549934,Jade Pinkgill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52787405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52787471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42698041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42624886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158528,,,,,,,,,Grijsblauwe Satijnzwam,,Suomurusokas,Entolome Gris Cyan,Flockenschuppiger Zärtling,,,,,,,,,,,,,,,,,,,,
6702711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301939,,,,,,,,,Dunsteelsatijnzwam,,Kekorusokas,Entolome À Pied Grêle,Flaumstieliger Zitzen-glöckling,,,,,,,,,,,,,,,,,,,,
301690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192424,,,,,,,,,Vissige Satijnzwam,,Kurkkurusokas,,Gebrechlicher Glöckling,,,,,,,,,,,,,,,,,,,,
6702729,Blue Entoloma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18425659,,,,,,,,,,,,Nolanea Holoconiota,,,,,,,,,,,,,,,,,,,,,
18425658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18425665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195445,,,,,,,,,Groensteelsatijnzwam,,Viherrusokas,Entolome À Pied Vert,Braungrüner Rötling,,,,,,,,,,,,,,,,,,,,
1028939,,,,,,,,,Bosstaalsteeltje,,,Entolome Gris Lilas,Langstieliger Nabelrötling,,,,,,,,,,,,,,,,,,,,
52787479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6702297,,,,,,,,,Gewone Helmsatijnzwam,,Hiipporusokas,Entolome Brun Fauve,Bischofsmützen-glöckling,,,,,,,,,,,,,,,,,,,,
8549930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1029561,,,,,,,,,Fijnschubbige Satijnzwam,,Myyränrusokas,Entolome À Crinière,Moorrötling,,,,,,,,,,,,,,,,,,,,
11975616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51621489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50950138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6702775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6702778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195446,,,,,,,,,,,Musterusokas,,,,,,,,,,,,,,,,,,,,,,
1008776,,,,,,,,,Wolvoetsatijnzwam,,,,Wollstiel-rötling,,,,,,,,,,,,,,,,,,,,
6702780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6702785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6702791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6702796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6702803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192428,,,,,,,,,Geelbruine Satijnzwam,,Muhkurusokas,Entolome À Pied Blanc,Herbstschildrötling,,,,,,,,,,,,,,,,,,,,
1031159,,,,,,,,,,,Savujalkarusokas,,,,,,,,,,,,,,,,,,,,,,
6702315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6702813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6702815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42698303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42698306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6702817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11454304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39996195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33692153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18425336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44519642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6702845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42698353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008864,,,,,,,,,,,Leppäkorpirusokas,,,,,,,,,,,,,,,,,,,,,,
6702869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6702870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6702249,,,,,,,,,,,Violettirusokas,,,,,,,,,,,,,,,,,,,,,,
6702875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52787403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195829,,,,,,,,,,,Silmärusokas,,,,,,,,,,,,,,,,,,,,,,
6702886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
997360,,,,,,,,,Bleekgele Satijnzwam,,Orvonrusokas,,Übersehener Rötling,,,,,,,,,,,,,,,,,,,,
301942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1028937,,,,,,,,,Witte Bossatijnzwam,,Liiturusokas,Entolome Blanc De Neige,Blasser Rötling,,,,,,,,,,,,,,,,,,,,
6702905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46707124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52787397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18425534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6702919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6702924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6702925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6702933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192160,,,,,,,,,Meelgeursatijnzwam,,,,Kleinsporiger Glöckling,,,,,,,,,,,,,,,,,,,,
1016915,,,,,,,,,,,Suvirusokas,,,,,,,,,,,,,,,,,,,,,,
6702938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6702948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191036,,,,,,,,,Tepelsatijnzwam,,Nipukkarusokas,Entolome Papillé,Gestreifter Rötling,,,,,,,,,,,,,,,,,,,,
1028816,,,,,,,,,Grootsporige Schelpsatijnzwam,,Loisrusokas,,Grosssporiger Stummelfuss-rötling,,,,,,,,,,,,,,,,,,,,
6702953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6702958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11975639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42527050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18425310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8549939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6702969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6702971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52787539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6702975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18425727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42698604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1028934,,,,,,,,,Glimmerige Voorjaarssatijnzwam,,,Entolome De Mai,Aderiggerifter Rötling,,,,,,,,,,,,,,,,,,,,
1028933,,,,,,,,,Citroengele Satijnzwam,,Tuoksurusokas,,Bonbon-rötling,,,,,,,,,,,,,,,,,,,,
52787547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
